employee_id,first_name,last_name,email,phone,department,designation,manager_id,employment_type,salary_band,location,status,joining_date,risk_score
EMPE30868EA,Amy,Gibbs,amy.gibbs@company.com,(789)811-3529x096,Logistics,Junior Associate,,Full-Time,Band-1,San Antonio,Active,2022-03-26,34.25
EMPFFC0CB24,Daniel,Garcia,daniel.garcia@company.com,888.989.9375,Quality,Junior Associate,,Full-Time,Band-1,Austin,Active,2024-07-05,18.28
EMP3EC6F5BF,Kelsey,Chapman,kelsey.chapman@company.com,925.507.1461x12545,Logistics,VP,,Part-Time,Band-6,Chicago,Active,2023-10-28,17.45
EMPE34C423F,Adriana,Bailey,adriana.bailey@company.com,777-351-4010,Sales,Senior Associate,,Part-Time,Band-2,San Jose,Active,2015-10-09,18.21
EMPC59358A4,Erica,Martin,erica.martin@company.com,001-438-828-2586x736,Operations,Senior Associate,,Contract,Band-2,Chicago,Inactive,2021-09-07,15.98
EMP68C5FF01,Randall,Mclaughlin,randall.mclaughlin@company.com,379.366.0334,HR,Director,,Full-Time,Band-5,Austin,Active,2017-10-23,27.46
EMP3A41FFED,Lauren,Herrera,lauren.herrera@company.com,(853)371-4785x969,Marketing,Associate,,Contract,Band-2,New York,Active,2017-09-01,46.38
EMP00A330DE,Michael,Bruce,michael.bruce@company.com,+1-424-799-1251x341,Manufacturing,Intern,,Full-Time,Band-1,Jacksonville,Active,2016-06-03,22.47
EMP27370717,Heather,Dixon,heather.dixon@company.com,(492)496-6278x28274,Quality,Senior Manager,,Part-Time,Band-4,San Jose,Active,2016-03-22,23.15
EMPB64672A4,Leonard,Hayes,leonard.hayes@company.com,9508723688,Sales,C-Level,,Contract,Band-6,San Diego,Active,2024-09-21,2.28
EMP40BBD09B,Gail,Perry,gail.perry@company.com,672.419.0340x438,Manufacturing,Intern,,Full-Time,Band-1,San Diego,Active,2019-07-04,35.89
EMPADBA84D4,Kimberly,Cunningham,kimberly.cunningham@company.com,001-578-881-9148x580,Finance,Senior Manager,,Contract,Band-4,San Jose,Active,2015-10-29,26.39
EMP209EFD59,Curtis,Greer,curtis.greer@company.com,001-834-407-4517x133,Logistics,Associate,,Temporary,Band-2,San Jose,Active,2021-02-24,16.68
EMP4F81FA63,Christina,Glover,christina.glover@company.com,709.658.4982,Marketing,Senior Manager,,Temporary,Band-4,Los Angeles,Active,2020-09-01,40.98
EMPD536B46B,Keith,Adams,keith.adams@company.com,412.660.4223x25367,Sales,Junior Associate,,Part-Time,Band-1,San Antonio,Active,2023-08-16,33.1
EMP4A01108D,Courtney,Brooks,courtney.brooks@company.com,216-384-5775,Logistics,Senior Associate,,Temporary,Band-2,San Antonio,Active,2019-08-22,2.62
EMP0E854B3C,Jessica,Ellis,jessica.ellis@company.com,+1-451-986-3637x4545,Logistics,Junior Associate,,Part-Time,Band-1,Austin,Active,2017-11-10,15.03
EMP4D6DD58D,Kristina,Shannon,kristina.shannon@company.com,001-600-417-0127x706,Finance,Junior Associate,,Full-Time,Band-1,San Antonio,Active,2016-01-09,32.0
EMPA92CF9A7,Nancy,Mcdowell,nancy.mcdowell@company.com,554-815-2064,Marketing,SVP,,Contract,Band-6,Austin,Active,2015-09-03,14.48
EMP7EE6DDB6,Diana,Padilla,diana.padilla@company.com,2372129387,Manufacturing,Senior Lead,,Full-Time,Band-3,Phoenix,Active,2024-10-18,25.68
EMP67214702,Heather,Montoya,heather.montoya@company.com,(427)413-6111x55426,Quality,Senior Lead,,Part-Time,Band-3,Los Angeles,Active,2016-09-25,34.2
EMP03DB033E,Casey,Elliott,casey.elliott@company.com,+1-427-353-2697x311,Finance,Director,,Contract,Band-5,San Jose,Active,2019-02-14,30.82
EMPA635F389,Brittany,Cruz,brittany.cruz@company.com,(552)534-1389x99404,Marketing,Manager,,Full-Time,Band-4,San Jose,Active,2024-03-06,42.88
EMP280D23BE,Julie,Phillips,julie.phillips@company.com,2377613791,Operations,SVP,,Part-Time,Band-6,Phoenix,Active,2017-12-31,0.0
EMPFCAB1FB7,Sarah,Anderson,sarah.anderson@company.com,001-365-282-7109,HR,Lead,,Temporary,Band-3,Los Angeles,Active,2017-01-13,32.29
EMP8C75ECD0,Jose,Williams,jose.williams@company.com,4686486661,Finance,VP,,Part-Time,Band-6,San Antonio,Active,2015-05-06,13.4
EMP97690B1A,Christopher,Miller,christopher.miller@company.com,528.256.9146,Marketing,Senior Lead,,Full-Time,Band-3,New York,Active,2018-08-21,27.12
EMPE540F591,John,Middleton,john.middleton@company.com,479-290-4210,Operations,C-Level,,Full-Time,Band-6,Phoenix,Active,2021-12-05,30.83
EMP9CE46B2E,Frank,Benton,frank.benton@company.com,684.325.2410x56481,IT,Manager,,Full-Time,Band-4,Philadelphia,Active,2018-01-23,3.86
EMPB3FC5DDB,Tyler,Dixon,tyler.dixon@company.com,3795252419,Marketing,Lead,,Temporary,Band-3,Dallas,Active,2022-08-09,21.46
EMP0BE47D6C,Joyce,Smith,joyce.smith@company.com,8305756220,Operations,Intern,,Part-Time,Band-1,Phoenix,Active,2015-08-13,27.97
EMP70447AD2,Marc,Butler,marc.butler@company.com,001-854-319-5180x238,Procurement,C-Level,,Contract,Band-6,Philadelphia,Active,2016-07-16,62.54
EMP10EF0145,Natalie,Cline,natalie.cline@company.com,001-945-718-7053x494,Sales,Senior Manager,,Part-Time,Band-4,Dallas,Active,2019-04-07,19.83
EMP7BC1038A,Brittany,Snyder,brittany.snyder@company.com,001-838-632-0603x850,Logistics,VP,,Full-Time,Band-6,San Antonio,Active,2024-01-16,10.68
EMP50618BFD,Dalton,Moreno,dalton.moreno@company.com,867.702.4103,Logistics,Intern,,Temporary,Band-1,San Jose,Active,2015-11-15,4.67
EMP94B3CDF8,Stephen,Adkins,stephen.adkins@company.com,001-818-426-1990,Procurement,VP,,Full-Time,Band-6,San Antonio,Active,2019-09-07,26.49
EMP2489B7FC,Joel,Green,joel.green@company.com,465-957-4313x29121,Logistics,Senior Lead,,Full-Time,Band-3,San Antonio,Active,2020-02-28,37.17
EMPF2E53070,Steven,Russell,steven.russell@company.com,+1-453-674-7411,Marketing,Senior Associate,,Temporary,Band-2,Dallas,Active,2019-11-20,52.13
EMPE3F52877,Margaret,Terry,margaret.terry@company.com,2356213568,HR,Lead,,Full-Time,Band-3,Dallas,Active,2023-09-27,19.72
EMP088F4314,Jorge,Ewing,jorge.ewing@company.com,4673883171,IT,Director,,Contract,Band-5,Philadelphia,Active,2020-09-19,9.39
EMP3FC32A64,Alexander,Greer,alexander.greer@company.com,323.265.1994,Procurement,VP,,Part-Time,Band-6,Chicago,Active,2016-08-22,24.38
EMP41441877,Wendy,Gonzalez,wendy.gonzalez@company.com,+1-972-215-1070x2966,Finance,C-Level,,Part-Time,Band-6,Austin,Active,2023-07-07,9.89
EMP1BF1CCD0,Patrick,Simmons,patrick.simmons@company.com,(632)944-7209x993,Marketing,C-Level,,Contract,Band-6,Austin,Active,2022-08-21,1.82
EMPEF41F45D,Robert,Pierce,robert.pierce@company.com,2148626383,Quality,Senior Manager,,Temporary,Band-4,Austin,Active,2015-10-07,12.3
EMP8D0355C0,Kimberly,Howard,kimberly.howard@company.com,+1-275-798-5642,Procurement,Lead,,Temporary,Band-3,San Diego,Active,2015-10-31,8.27
EMPBE986C66,Carla,Johnson,carla.johnson@company.com,001-240-578-5932x133,Procurement,Senior Lead,,Full-Time,Band-3,Austin,Active,2024-04-29,12.41
EMP916041FA,Barbara,Mcgrath,barbara.mcgrath@company.com,(452)523-9559x0599,Marketing,Junior Associate,,Full-Time,Band-1,San Diego,Active,2020-03-10,6.62
EMPC4693A40,Mary,Cochran,mary.cochran@company.com,984.227.0103x9308,IT,Senior Director,,Contract,Band-5,San Jose,Active,2022-04-23,8.2
EMP6D8C2960,Martin,Mendez,martin.mendez@company.com,(352)750-0292,Logistics,Associate,,Full-Time,Band-2,Dallas,Active,2024-02-04,35.84
EMP9B514D0A,Susan,Brooks,susan.brooks@company.com,+1-769-515-4522x6752,Quality,Intern,,Temporary,Band-1,Dallas,Active,2017-10-11,15.69
EMP702E73BA,Elizabeth,Olsen,elizabeth.olsen@company.com,(544)322-0969x0295,Manufacturing,Associate,,Contract,Band-2,Austin,Active,2019-05-06,0.0
EMP606E5605,Sharon,Taylor,sharon.taylor@company.com,001-313-755-2157x043,Logistics,C-Level,,Full-Time,Band-6,Philadelphia,Active,2022-01-28,45.31
EMP9B349315,Jonathan,Rodriguez,jonathan.rodriguez@company.com,7068762676,Marketing,VP,,Part-Time,Band-6,Philadelphia,Active,2024-07-20,11.35
EMP8EAEFC35,Craig,Mendoza,craig.mendoza@company.com,001-632-371-0405,Logistics,VP,,Contract,Band-6,Austin,Active,2016-08-02,27.47
EMPAFC858E6,Charles,Jackson,charles.jackson@company.com,(821)481-5997x0629,Procurement,Manager,,Temporary,Band-4,Austin,Active,2015-12-14,36.24
EMP109F01A6,Brian,Rivera,brian.rivera@company.com,268.884.4431,Sales,Associate,,Full-Time,Band-2,Austin,Active,2022-07-07,37.07
EMP60390AAA,Ashley,Larsen,ashley.larsen@company.com,(505)306-1497,IT,Director,,Contract,Band-5,San Diego,Active,2017-01-08,10.8
EMPAEB2D147,Anthony,Jackson,anthony.jackson@company.com,717-814-6774x1862,Finance,Associate,,Contract,Band-2,Los Angeles,Active,2016-09-26,30.86
EMP1A0176CC,Mike,Griffin,mike.griffin@company.com,877-543-4902x115,Logistics,Director,,Part-Time,Band-5,San Jose,Active,2015-06-04,35.86
EMPC7E19A12,Angela,Randall,angela.randall@company.com,468.379.3741x60898,Marketing,Associate,,Part-Time,Band-2,Jacksonville,Active,2017-01-10,0.0
EMP0ED6B951,Stacy,Cole,stacy.cole@company.com,(433)620-6163,Marketing,Manager,,Contract,Band-4,Jacksonville,Active,2019-12-25,4.26
EMP366EA416,Luis,Acosta,luis.acosta@company.com,916-286-8548,IT,Senior Associate,,Contract,Band-2,San Diego,Active,2020-12-27,38.01
EMP5DF600FB,Kristin,Dean,kristin.dean@company.com,761.862.2999x11914,Quality,Senior Associate,,Contract,Band-2,San Antonio,Active,2019-12-10,0.0
EMP05B24383,Joseph,Pena,joseph.pena@company.com,001-897-202-4629,IT,Manager,,Part-Time,Band-4,Phoenix,Active,2016-10-25,46.85
EMP633DA6B3,Randy,Koch,randy.koch@company.com,001-330-574-5054x447,Sales,Senior Manager,,Full-Time,Band-4,Phoenix,Active,2016-02-25,33.41
EMP3AD8649A,Dennis,Mccann,dennis.mccann@company.com,754.269.1373x678,Quality,Associate,,Part-Time,Band-2,San Antonio,Active,2018-01-22,6.44
EMPB20B5AB3,Zachary,Moore,zachary.moore@company.com,986-228-9023x3030,Manufacturing,Senior Associate,,Full-Time,Band-2,San Antonio,Active,2015-04-20,32.69
EMPE2EA95AB,Samantha,Bush,samantha.bush@company.com,457-986-1035x797,Finance,Senior Associate,,Contract,Band-2,Houston,Active,2019-05-01,0.0
EMP5D208C4F,Brenda,Bailey,brenda.bailey@company.com,(541)540-6029,HR,Junior Associate,,Part-Time,Band-1,New York,Active,2023-11-16,31.55
EMPC1F441BF,Deborah,Byrd,deborah.byrd@company.com,668-600-7229x034,HR,Senior Manager,,Temporary,Band-4,San Diego,Active,2022-10-22,1.59
EMP8824F1E0,Rodney,Bennett,rodney.bennett@company.com,(774)637-4896x910,Sales,Junior Associate,,Temporary,Band-1,Los Angeles,Active,2016-09-04,30.38
EMP8F0503B7,Kenneth,Rodriguez,kenneth.rodriguez@company.com,554-254-4432,Finance,Senior Associate,,Full-Time,Band-2,Houston,Active,2018-05-18,21.25
EMP0C2F2220,Linda,Lang,linda.lang@company.com,+1-565-720-7446x660,Quality,C-Level,,Full-Time,Band-6,Austin,Active,2024-05-20,16.13
EMP825F0D3B,Jessica,Walker,jessica.walker@company.com,+1-375-984-2824,HR,Senior Associate,,Contract,Band-2,San Antonio,Active,2023-01-22,16.23
EMP5771269D,David,Green,david.green@company.com,+1-725-713-5346,Finance,Senior Lead,,Contract,Band-3,Los Angeles,Inactive,2022-06-14,20.92
EMPEEF668EC,Jorge,Carter,jorge.carter@company.com,370-899-9173,Sales,Director,,Full-Time,Band-5,San Antonio,Active,2020-09-09,35.54
EMP2F3E7F67,Alyssa,Gutierrez,alyssa.gutierrez@company.com,(423)356-9725,Operations,Intern,,Contract,Band-1,Los Angeles,Active,2017-11-04,0.0
EMP57F72BF6,Tony,Welch,tony.welch@company.com,(450)907-4329,Finance,SVP,,Contract,Band-6,Chicago,Active,2022-05-15,0.0
EMP71B45712,Kristen,Chan,kristen.chan@company.com,(296)566-6760,Quality,Director,,Temporary,Band-5,Austin,Active,2024-04-24,8.63
EMP2ED8DDB1,Jessica,Dodson,jessica.dodson@company.com,683-400-3354x21689,Quality,Associate,,Full-Time,Band-2,Phoenix,Active,2015-09-16,38.28
EMPBBF4F83A,Cameron,Williams,cameron.williams@company.com,878-298-5625x7532,Sales,C-Level,,Temporary,Band-6,Dallas,Active,2018-06-24,21.37
EMPB1D8A52C,Jeremy,Acosta,jeremy.acosta@company.com,(830)698-2150,IT,Intern,,Contract,Band-1,Philadelphia,Active,2023-06-13,24.17
EMP93D1BBF6,Kelsey,Dean,kelsey.dean@company.com,+1-901-400-1676x184,Logistics,Intern,,Temporary,Band-1,San Antonio,Active,2016-05-24,28.96
EMPF359192F,Jamie,Jennings,jamie.jennings@company.com,8463184992,HR,Manager,,Temporary,Band-4,Jacksonville,Active,2018-10-20,9.94
EMP942259AD,William,Williamson,william.williamson@company.com,411-273-9348x3564,Manufacturing,C-Level,,Full-Time,Band-6,San Antonio,Active,2023-02-26,0.0
EMP67731954,Amy,Lozano,amy.lozano@company.com,001-375-330-0119x721,Procurement,Associate,,Contract,Band-2,Los Angeles,Active,2021-02-12,16.74
EMPBF31F1F2,Rebecca,Newman,rebecca.newman@company.com,344.370.1204x556,Manufacturing,VP,,Part-Time,Band-6,Jacksonville,Active,2023-01-18,15.39
EMP80EEC08D,Melissa,Zamora,melissa.zamora@company.com,7227557941,Logistics,Senior Manager,,Temporary,Band-4,Phoenix,Active,2015-06-23,35.63
EMP4E749756,Ian,Morales,ian.morales@company.com,946.976.2120x216,Manufacturing,C-Level,,Contract,Band-6,Dallas,Active,2022-02-24,25.61
EMPAD03B8DD,Howard,James,howard.james@company.com,(790)227-7167x014,Operations,VP,,Part-Time,Band-6,San Jose,Active,2016-10-17,18.1
EMPE31AA1B3,Janet,Gregory,janet.gregory@company.com,001-499-235-8891x637,Logistics,Senior Manager,,Contract,Band-4,San Antonio,Active,2023-09-24,25.46
EMPC1455469,Alexander,Michael,alexander.michael@company.com,877.821.7535x40838,HR,Intern,,Temporary,Band-1,Philadelphia,Active,2021-10-14,21.21
EMPDE90F64C,Lisa,Miller,lisa.miller@company.com,897.217.7517x016,Manufacturing,C-Level,,Contract,Band-6,Austin,Active,2019-02-12,27.23
EMP6B2E4451,Angela,Smith,angela.smith@company.com,799-248-8375,HR,Junior Associate,,Temporary,Band-1,Dallas,Active,2015-04-17,23.79
EMPC34CCFA1,Lisa,Richard,lisa.richard@company.com,789-397-5711x30554,Quality,Director,,Part-Time,Band-5,San Jose,Active,2022-11-23,39.13
EMPC437B70D,Brandon,Martin,brandon.martin@company.com,(561)949-3316,Finance,Senior Manager,,Part-Time,Band-4,Los Angeles,Active,2017-03-30,37.47
EMP9E33FEE0,Makayla,Lee,makayla.lee@company.com,216-809-1779x82708,Logistics,SVP,,Contract,Band-6,Jacksonville,Active,2022-08-25,13.95
EMP59078507,Mary,Webb,mary.webb@company.com,529.622.1699x58669,Procurement,Director,,Part-Time,Band-5,Jacksonville,Active,2018-04-04,22.17
EMP7DCEC446,Raymond,Cooper,raymond.cooper@company.com,572-626-9848x5833,IT,SVP,,Full-Time,Band-6,Houston,Active,2020-09-14,2.72
EMPF6473149,Glenda,Morse,glenda.morse@company.com,(828)685-1587,Quality,Senior Associate,,Full-Time,Band-2,Philadelphia,Active,2023-11-12,0.0
EMP6D050E8D,Natalie,Henderson,natalie.henderson@company.com,6814062003,Marketing,Senior Lead,,Full-Time,Band-3,Los Angeles,Active,2016-06-15,0.0
EMP2A7056E0,Tonya,Vega,tonya.vega@company.com,(504)838-0571,Quality,SVP,,Temporary,Band-6,San Antonio,Active,2023-01-23,28.71
EMP362C651E,John,Mueller,john.mueller@company.com,001-940-566-6580x043,Quality,Junior Associate,,Temporary,Band-1,Austin,Active,2015-10-31,29.24
EMP3D6EAF27,Rhonda,Bush,rhonda.bush@company.com,+1-359-889-3347x2122,Sales,Associate,,Part-Time,Band-2,Chicago,Active,2024-11-05,29.28
EMP67990267,Billy,Ramirez,billy.ramirez@company.com,222-694-0572x025,HR,Intern,,Part-Time,Band-1,Philadelphia,Active,2018-05-30,28.87
EMPEA4087C3,Tracy,Armstrong,tracy.armstrong@company.com,(815)383-2818x268,Sales,Senior Associate,,Contract,Band-2,Los Angeles,Active,2018-11-18,4.19
EMPD9038811,Michael,Ware,michael.ware@company.com,+1-555-554-3987x8015,Procurement,VP,,Full-Time,Band-6,Dallas,Active,2022-01-04,31.57
EMP53080351,Susan,Fleming,susan.fleming@company.com,261-664-8408x58877,HR,Senior Director,,Part-Time,Band-5,Austin,Active,2021-07-06,16.75
EMP7038D221,Rachel,Lee,rachel.lee@company.com,811.328.8013x36138,Operations,Senior Director,,Full-Time,Band-5,New York,Active,2015-06-18,2.19
EMP0D432417,Julie,Hernandez,julie.hernandez@company.com,650.811.0248x193,Procurement,C-Level,,Part-Time,Band-6,San Jose,Active,2021-06-20,49.02
EMP42DF3ED0,Paul,Mccoy,paul.mccoy@company.com,(350)661-8091x90158,Procurement,VP,,Contract,Band-6,San Diego,Active,2021-02-12,50.88
EMPECC5CDCE,Kristin,Turner,kristin.turner@company.com,547-466-0728,Manufacturing,C-Level,,Contract,Band-6,San Diego,Active,2022-09-06,25.95
EMPFF7DF879,Julie,Robles,julie.robles@company.com,+1-342-245-0882,IT,Intern,,Contract,Band-1,San Jose,Active,2020-03-17,28.49
EMP816E3BF9,Adam,Carlson,adam.carlson@company.com,+1-481-443-5368,Logistics,SVP,,Temporary,Band-6,Chicago,Active,2018-07-31,33.03
EMP409BF1C1,Jack,Jensen,jack.jensen@company.com,631-329-0878x141,Finance,Director,,Contract,Band-5,San Diego,Active,2020-03-25,7.82
EMPEF115F3D,James,Carpenter,james.carpenter@company.com,652-431-4913x57759,Procurement,Junior Associate,,Temporary,Band-1,San Jose,Active,2015-07-27,15.03
EMP87F2A3A9,Ariana,Diaz,ariana.diaz@company.com,962-705-3364x52577,Logistics,Associate,,Part-Time,Band-2,Chicago,Active,2023-02-01,33.57
EMP3EB9761C,Kim,Tucker,kim.tucker@company.com,329-314-2834,Quality,Director,,Contract,Band-5,San Diego,Active,2020-03-27,0.0
EMP273FBA62,Patricia,Atkinson,patricia.atkinson@company.com,+1-409-796-9308x4887,Marketing,Manager,,Contract,Band-4,New York,Active,2017-05-31,0.0
EMP396547E5,Philip,Vance,philip.vance@company.com,001-242-578-8165,Quality,Senior Manager,,Contract,Band-4,Dallas,Active,2021-09-13,18.66
EMP778C98E9,Melanie,Drake,melanie.drake@company.com,+1-228-527-2299x275,Logistics,Junior Associate,,Temporary,Band-1,Philadelphia,Active,2023-02-27,0.0
EMP9BC3CE2D,Kathleen,Hall,kathleen.hall@company.com,753-303-8567x700,Sales,Intern,,Part-Time,Band-1,Philadelphia,Active,2021-05-24,33.05
EMP941509CA,Jane,Boyd,jane.boyd@company.com,649-889-2665x918,Procurement,Junior Associate,,Full-Time,Band-1,Chicago,Inactive,2021-03-02,7.6
EMP14D08A9D,Teresa,Walker,teresa.walker@company.com,(655)577-9082x7231,Logistics,Manager,,Contract,Band-4,Chicago,Active,2019-03-09,30.75
EMP67C6B83D,Edward,Moore,edward.moore@company.com,+1-813-265-1777x392,HR,Director,,Contract,Band-5,San Diego,Active,2015-06-09,16.5
EMP269C32EA,John,Anderson,john.anderson@company.com,001-622-480-9202,Sales,Associate,,Part-Time,Band-2,Philadelphia,Active,2021-10-19,22.5
EMPD16C6817,Zachary,Sullivan,zachary.sullivan@company.com,001-404-513-7977,Procurement,Senior Lead,,Contract,Band-3,Dallas,Active,2023-04-17,43.95
EMP89774A49,Maria,Burke,maria.burke@company.com,001-329-584-2579,Marketing,Director,,Contract,Band-5,San Diego,Active,2020-06-29,59.08
EMPFA290AF0,Nicholas,Anderson,nicholas.anderson@company.com,9382862912,Marketing,Senior Lead,,Contract,Band-3,Jacksonville,Active,2019-09-03,16.47
EMPFFA1F06A,Natalie,Schmidt,natalie.schmidt@company.com,001-811-572-9806x865,Marketing,VP,,Temporary,Band-6,Phoenix,Inactive,2015-04-20,26.31
EMP710805A2,Shawna,Olson,shawna.olson@company.com,001-865-699-1624x731,Operations,C-Level,,Temporary,Band-6,Chicago,Active,2017-07-21,39.41
EMP6C5F207D,Jacob,Fletcher,jacob.fletcher@company.com,8987180635,Manufacturing,SVP,,Part-Time,Band-6,Austin,Active,2021-12-13,16.56
EMPBFA8F672,Daniel,Simmons,daniel.simmons@company.com,001-844-586-9594,Quality,Senior Director,,Contract,Band-5,San Antonio,Active,2015-03-19,26.86
EMP5B1CC51D,Robert,Bowers,robert.bowers@company.com,525.988.7449x5621,Manufacturing,SVP,,Temporary,Band-6,Jacksonville,Active,2017-04-15,17.69
EMP1B99714D,Krista,Avery,krista.avery@company.com,838-265-8902,Quality,SVP,,Temporary,Band-6,Philadelphia,Inactive,2018-08-24,26.61
EMP22A37D28,Linda,Morrow,linda.morrow@company.com,696.211.4351x9066,Logistics,Senior Manager,,Contract,Band-4,Austin,Active,2020-12-23,27.8
EMPE6F0D452,Sonya,Wilkins,sonya.wilkins@company.com,+1-477-203-8430x9883,Marketing,SVP,,Temporary,Band-6,Houston,Inactive,2017-12-18,8.59
EMP9882E95D,Michael,Pena,michael.pena@company.com,(214)365-6693,Procurement,Lead,,Part-Time,Band-3,Phoenix,Active,2021-04-04,0.0
EMPA5EDCB4F,Samantha,Dunn,samantha.dunn@company.com,001-689-455-4393x769,Quality,SVP,,Contract,Band-6,Dallas,Active,2018-07-22,26.22
EMP6633AFA9,Richard,Rodriguez,richard.rodriguez@company.com,684-951-8489,Procurement,C-Level,,Contract,Band-6,Los Angeles,Active,2023-02-03,42.6
EMPBEF73A2D,Tammy,Hart,tammy.hart@company.com,001-735-877-9071x416,Logistics,Director,,Part-Time,Band-5,Phoenix,Active,2024-03-06,0.0
EMPCC91367C,Stephanie,Black,stephanie.black@company.com,4439416518,Logistics,SVP,,Temporary,Band-6,Austin,Active,2015-11-20,48.81
EMPD013E001,Lee,Robinson,lee.robinson@company.com,001-542-537-3334,Sales,Senior Manager,,Contract,Band-4,Chicago,Active,2018-01-15,26.31
EMP53611C3B,James,Wright,james.wright@company.com,+1-752-711-1790x807,IT,SVP,,Part-Time,Band-6,New York,Active,2021-07-31,47.42
EMPA7ABA6EC,Travis,Galloway,travis.galloway@company.com,001-447-228-4639,Manufacturing,Director,,Contract,Band-5,Jacksonville,Active,2016-02-15,21.66
EMP63628994,Alicia,Henderson,alicia.henderson@company.com,+1-908-756-2718,HR,VP,,Full-Time,Band-6,Dallas,Inactive,2023-08-24,30.79
EMP00BD836A,Hannah,Smith,hannah.smith@company.com,669.515.5942,Quality,Associate,,Temporary,Band-2,Austin,Active,2024-11-06,0.0
EMPBF788ECF,Joseph,Mullen,joseph.mullen@company.com,452-576-3655x64729,Procurement,Lead,,Full-Time,Band-3,Los Angeles,Active,2018-08-08,39.37
EMPE8B5A6A4,Lisa,Le,lisa.le@company.com,486.863.2270,HR,Senior Associate,,Temporary,Band-2,Chicago,Active,2015-06-02,0.0
EMP6DE2E1E4,Victor,Cowan,victor.cowan@company.com,+1-288-557-4489x0612,Manufacturing,Intern,,Temporary,Band-1,Chicago,Active,2024-05-18,14.73
